ACTO;CONVOCATORIA;SERIE;ZONA;ESCRUTINIO;HOJA;CNT_VOTOS
30/6/2024;Partido_Nacional;AXA;Pocitos;Primario;709.0;1.0
30/6/2024;Partido_Nacional;AXB;Punta Carretas;Primario;709.0;3.0
30/6/2024;Partido_Nacional;AZA;Parque Batlle, Villa Dolores;Primario;709.0;4.0
30/6/2024;Partido_Nacional;AZB;Pocitos;Primario;709.0;1.0
30/6/2024;Partido_Nacional;BAA;Pocitos;Primario;709.0;3.0
30/6/2024;Partido_Nacional;BAB;Parque Batlle, Villa Dolores;Primario;709.0;7.0
30/6/2024;Partido_Nacional;BBA;Castro, Mercado Modelo, Villa Española;Primario;709.0;4.0
30/6/2024;Partido_Nacional;BBB;Castro, Mercado Modelo, Villa Española;Primario;709.0;3.0
30/6/2024;Partido_Nacional;BBC;Castro, P. Castellanos;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BBD;Castro, P. Castellanos;Primario;709.0;1.0
30/6/2024;Partido_Nacional;BCA;Buceo;Primario;709.0;3.0
30/6/2024;Partido_Nacional;BCB;Unión;Primario;709.0;5.0
30/6/2024;Partido_Nacional;BCC;Malvín - Punta Gorda;Primario;709.0;4.0
30/6/2024;Partido_Nacional;BCD;Carrasco Norte, Bañados de Carrasco;Primario;709.0;5.0
30/6/2024;Partido_Nacional;BCE;Unión;Primario;709.0;2.0
30/6/2024;Partido_Nacional;BCF;Carrasco;Primario;709.0;2.0
30/6/2024;Partido_Nacional;BCG;Malvín Norte - Las Canteras;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BDA;Ituzaingó - Jardines del Hipódromo;Primario;709.0;7.0
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas - Maroñas;Primario;709.0;4.0
30/6/2024;Partido_Nacional;BDC;Villa García - Punta de Rieles;Primario;709.0;3.0
30/6/2024;Partido_Nacional;BDD;Manga, Toledo Chico;Primario;709.0;2.0
30/6/2024;Partido_Nacional;BDE;Bella Italia;Primario;709.0;4.0
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;709.0;1.0
30/6/2024;Partido_Nacional;BEA;Aguada;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BEB;Aguada;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BFA;Aguada;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BFB;Aguada;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;709.0;1.0
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BHA;Aguada;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BHB;Aguada;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BIA;Aguada;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BIB;Reducto;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz, Retiro, La Comercial;Primario;709.0;1.0
30/6/2024;Partido_Nacional;BJB;Villa Muñoz, Retiro, La Comercial;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BKA;Villa Muñoz, Retiro, La Comercial;Primario;709.0;2.0
30/6/2024;Partido_Nacional;BKB;Villa Muñoz, Retiro, La Comercial;Primario;709.0;1.0
30/6/2024;Partido_Nacional;BLA;Jacinto Vera;Primario;709.0;3.0
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;709.0;1.0
30/6/2024;Partido_Nacional;BMA;Atahualpa;Primario;709.0;2.0
30/6/2024;Partido_Nacional;BMB;La Figurita;Primario;709.0;1.0
30/6/2024;Partido_Nacional;BNA;Brazo Oriental, Aires Puros;Primario;709.0;2.0
30/6/2024;Partido_Nacional;BNB;Cerrito;Primario;709.0;2.0
30/6/2024;Partido_Nacional;BNC;Cerrito;Primario;709.0;1.0
30/6/2024;Partido_Nacional;BOA;Casavalle, Las Acacias;Primario;709.0;6.0
30/6/2024;Partido_Nacional;BOB;Manga;Primario;709.0;3.0
30/6/2024;Partido_Nacional;BPA;Capurro, Bella Vista;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BPB;Capurro, Bella Vista;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BQA;Prado, Nueva Savona;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BQB;Reducto;Primario;709.0;1.0
30/6/2024;Partido_Nacional;BRA;Lezica, Melilla;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BRB;Colón;Primario;709.0;1.0
30/6/2024;Partido_Nacional;BRC;Manga, Toledo Chico;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BSA;Cerro, La Paloma, Tomkinson;Primario;709.0;2.0
30/6/2024;Partido_Nacional;BSB;Cerro, La Paloma, Tomkinson;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BTA;Cerro, La Paloma, Tomkinson;Primario;709.0;6.0
30/6/2024;Partido_Nacional;BTB;Casabó, Pajas Blancas;Primario;709.0;3.0
30/6/2024;Partido_Nacional;BTC;Casabó, Pajas Blancas;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BTD;Casabó, Pajas Blancas;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BUA;La Teja, Tres Ombúes, Victoria;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BUB;La Teja, Tres Ombúes, Victoria;Primario;709.0;2.0
30/6/2024;Partido_Nacional;BVA;Belvedere;Primario;709.0;1.0
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;709.0;2.0
30/6/2024;Partido_Nacional;BVC;Nuevo París;Primario;709.0;1.0
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;709.0;4.0
30/6/2024;Partido_Nacional;BXC;Paso de la Arena;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BZA;Sayago, Conciliación;Primario;709.0;2.0
30/6/2024;Partido_Nacional;BZB;Peñarol, Lavalleja, Paso de las Duranas;Primario;709.0;0.0
30/6/2024;Partido_Nacional;BZC;Peñarol, Lavalleja, Paso de las Duranas;Primario;709.0;2.0
30/6/2024;Partido_Nacional;AAA;Ciudad Vieja;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AAB;Ciudad Vieja;Primario;722.0;1.0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;722.0;0.0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;722.0;1.0
30/6/2024;Partido_Nacional;ACB;Ciudad Vieja;Primario;722.0;0.0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;722.0;0.0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;722.0;0.0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AFA;Centro;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AGA;Barrio Sur;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AGB;Centro;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AHA;Centro;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AHB;Barrio Sur;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AIA;Centro;Primario;722.0;2.0
30/6/2024;Partido_Nacional;AIB;Centro;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AJA;Centro;Primario;722.0;1.0
30/6/2024;Partido_Nacional;AJB;Centro;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AKA;Barrio Sur;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AKB;Barrio Sur;Primario;722.0;0.0
30/6/2024;Partido_Nacional;ALA;Centro;Primario;722.0;0.0
30/6/2024;Partido_Nacional;ALB;Centro;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AMA;Cordón;Primario;722.0;3.0
30/6/2024;Partido_Nacional;AMB;Cordón;Primario;722.0;0.0
30/6/2024;Partido_Nacional;ANA;Cordón;Primario;722.0;1.0
30/6/2024;Partido_Nacional;ANB;Cordón;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AOA;Centro;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AOB;Centro;Primario;722.0;0.0
30/6/2024;Partido_Nacional;APA;Palermo;Primario;722.0;0.0
30/6/2024;Partido_Nacional;APB;Palermo;Primario;722.0;1.0
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;722.0;1.0
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;722.0;0.0
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;722.0;0.0
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;722.0;0.0
30/6/2024;Partido_Nacional;ASA;Cordón;Primario;722.0;2.0
30/6/2024;Partido_Nacional;ASB;Cordón;Primario;722.0;0.0
30/6/2024;Partido_Nacional;ATA;Cordón;Primario;722.0;0.0
30/6/2024;Partido_Nacional;ATB;Tres Cruces;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AUA;La Blanqueada;Primario;722.0;3.0
30/6/2024;Partido_Nacional;AUB;La Blanqueada;Primario;722.0;1.0
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AXA;Pocitos;Primario;722.0;0.0
30/6/2024;Partido_Nacional;AXB;Punta Carretas;Primario;722.0;6.0
30/6/2024;Partido_Nacional;AZA;Parque Batlle, Villa Dolores;Primario;722.0;2.0
30/6/2024;Partido_Nacional;AZB;Pocitos;Primario;722.0;2.0
30/6/2024;Partido_Nacional;BAA;Pocitos;Primario;722.0;1.0
30/6/2024;Partido_Nacional;BAB;Parque Batlle, Villa Dolores;Primario;722.0;2.0
30/6/2024;Partido_Nacional;BBA;Castro, Mercado Modelo, Villa Española;Primario;722.0;4.0
30/6/2024;Partido_Nacional;BBB;Castro, Mercado Modelo, Villa Española;Primario;722.0;7.0
30/6/2024;Partido_Nacional;BBC;Castro, P. Castellanos;Primario;722.0;2.0
30/6/2024;Partido_Nacional;BBD;Castro, P. Castellanos;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BCA;Buceo;Primario;722.0;5.0
30/6/2024;Partido_Nacional;BCB;Unión;Primario;722.0;6.0
30/6/2024;Partido_Nacional;BCC;Malvín - Punta Gorda;Primario;722.0;5.0
30/6/2024;Partido_Nacional;BCD;Carrasco Norte, Bañados de Carrasco;Primario;722.0;4.0
30/6/2024;Partido_Nacional;BCE;Unión;Primario;722.0;2.0
30/6/2024;Partido_Nacional;BCF;Carrasco;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BCG;Malvín Norte - Las Canteras;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BDA;Ituzaingó - Jardines del Hipódromo;Primario;722.0;11.0
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas - Maroñas;Primario;722.0;6.0
30/6/2024;Partido_Nacional;BDC;Villa García - Punta de Rieles;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BDD;Manga, Toledo Chico;Primario;722.0;3.0
30/6/2024;Partido_Nacional;BDE;Bella Italia;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BEA;Aguada;Primario;722.0;1.0
30/6/2024;Partido_Nacional;BEB;Aguada;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BFA;Aguada;Primario;722.0;2.0
30/6/2024;Partido_Nacional;BFB;Aguada;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;722.0;5.0
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;722.0;1.0
30/6/2024;Partido_Nacional;BHA;Aguada;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BHB;Aguada;Primario;722.0;2.0
30/6/2024;Partido_Nacional;BIA;Aguada;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BIB;Reducto;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz, Retiro, La Comercial;Primario;722.0;8.0
30/6/2024;Partido_Nacional;BJB;Villa Muñoz, Retiro, La Comercial;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BKA;Villa Muñoz, Retiro, La Comercial;Primario;722.0;1.0
30/6/2024;Partido_Nacional;BKB;Villa Muñoz, Retiro, La Comercial;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BLA;Jacinto Vera;Primario;722.0;31.0
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;722.0;19.0
30/6/2024;Partido_Nacional;BMA;Atahualpa;Primario;722.0;8.0
30/6/2024;Partido_Nacional;BMB;La Figurita;Primario;722.0;17.0
30/6/2024;Partido_Nacional;BNA;Brazo Oriental, Aires Puros;Primario;722.0;47.0
30/6/2024;Partido_Nacional;BNB;Cerrito;Primario;722.0;8.0
30/6/2024;Partido_Nacional;BNC;Cerrito;Primario;722.0;1.0
30/6/2024;Partido_Nacional;BOA;Casavalle, Las Acacias;Primario;722.0;6.0
30/6/2024;Partido_Nacional;BOB;Manga;Primario;722.0;6.0
30/6/2024;Partido_Nacional;BPA;Capurro, Bella Vista;Primario;722.0;3.0
30/6/2024;Partido_Nacional;BPB;Capurro, Bella Vista;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BQA;Prado, Nueva Savona;Primario;722.0;4.0
30/6/2024;Partido_Nacional;BQB;Reducto;Primario;722.0;2.0
30/6/2024;Partido_Nacional;BRA;Lezica, Melilla;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BRB;Colón;Primario;722.0;1.0
30/6/2024;Partido_Nacional;BRC;Manga, Toledo Chico;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BSA;Cerro, La Paloma, Tomkinson;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BSB;Cerro, La Paloma, Tomkinson;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BTA;Cerro, La Paloma, Tomkinson;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BTB;Casabó, Pajas Blancas;Primario;722.0;1.0
30/6/2024;Partido_Nacional;BTC;Casabó, Pajas Blancas;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BTD;Casabó, Pajas Blancas;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BUA;La Teja, Tres Ombúes, Victoria;Primario;722.0;1.0
30/6/2024;Partido_Nacional;BUB;La Teja, Tres Ombúes, Victoria;Primario;722.0;1.0
30/6/2024;Partido_Nacional;BVA;Belvedere;Primario;722.0;2.0
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BVC;Nuevo París;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BXC;Paso de la Arena;Primario;722.0;0.0
30/6/2024;Partido_Nacional;BZA;Sayago, Conciliación;Primario;722.0;1.0
30/6/2024;Partido_Nacional;BZB;Peñarol, Lavalleja, Paso de las Duranas;Primario;722.0;1.0
30/6/2024;Partido_Nacional;BZC;Peñarol, Lavalleja, Paso de las Duranas;Primario;722.0;5.0
30/6/2024;Partido_Nacional;AAA;Ciudad Vieja;Primario;822.0;2.0
30/6/2024;Partido_Nacional;AAB;Ciudad Vieja;Primario;822.0;0.0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;822.0;0.0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;822.0;7.0
30/6/2024;Partido_Nacional;ACB;Ciudad Vieja;Primario;822.0;0.0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;822.0;0.0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;822.0;0.0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;822.0;0.0
30/6/2024;Partido_Nacional;AFA;Centro;Primario;822.0;0.0
30/6/2024;Partido_Nacional;AGA;Barrio Sur;Primario;822.0;1.0
30/6/2024;Partido_Nacional;AGB;Centro;Primario;822.0;1.0
30/6/2024;Partido_Nacional;AHA;Centro;Primario;822.0;2.0
30/6/2024;Partido_Nacional;AHB;Barrio Sur;Primario;822.0;0.0
30/6/2024;Partido_Nacional;AIA;Centro;Primario;822.0;10.0
30/6/2024;Partido_Nacional;AIB;Centro;Primario;822.0;0.0
30/6/2024;Partido_Nacional;AJA;Centro;Primario;822.0;4.0
30/6/2024;Partido_Nacional;AJB;Centro;Primario;822.0;0.0
30/6/2024;Partido_Nacional;AKA;Barrio Sur;Primario;822.0;18.0
30/6/2024;Partido_Nacional;AKB;Barrio Sur;Primario;822.0;3.0
30/6/2024;Partido_Nacional;ALA;Centro;Primario;822.0;1.0
30/6/2024;Partido_Nacional;ALB;Centro;Primario;822.0;0.0
30/6/2024;Partido_Nacional;AMA;Cordón;Primario;822.0;5.0
30/6/2024;Partido_Nacional;AMB;Cordón;Primario;822.0;1.0
30/6/2024;Partido_Nacional;ANA;Cordón;Primario;822.0;2.0
30/6/2024;Partido_Nacional;ANB;Cordón;Primario;822.0;0.0
30/6/2024;Partido_Nacional;AOA;Centro;Primario;822.0;2.0
30/6/2024;Partido_Nacional;AOB;Centro;Primario;822.0;2.0
30/6/2024;Partido_Nacional;APA;Palermo;Primario;822.0;13.0
30/6/2024;Partido_Nacional;APB;Palermo;Primario;822.0;2.0
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;822.0;8.0
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;822.0;1.0
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;822.0;26.0
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;822.0;1.0
30/6/2024;Partido_Nacional;ASA;Cordón;Primario;822.0;7.0
30/6/2024;Partido_Nacional;ASB;Cordón;Primario;822.0;0.0
30/6/2024;Partido_Nacional;ATA;Cordón;Primario;822.0;8.0
30/6/2024;Partido_Nacional;ATB;Tres Cruces;Primario;822.0;5.0
30/6/2024;Partido_Nacional;AUA;La Blanqueada;Primario;822.0;3.0
30/6/2024;Partido_Nacional;AUB;La Blanqueada;Primario;822.0;2.0
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;822.0;21.0
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;822.0;2.0
30/6/2024;Partido_Nacional;AXA;Pocitos;Primario;822.0;72.0
30/6/2024;Partido_Nacional;AXB;Punta Carretas;Primario;822.0;75.0
30/6/2024;Partido_Nacional;AZA;Parque Batlle, Villa Dolores;Primario;822.0;35.0
30/6/2024;Partido_Nacional;AZB;Pocitos;Primario;822.0;25.0
30/6/2024;Partido_Nacional;BAA;Pocitos;Primario;822.0;25.0
30/6/2024;Partido_Nacional;BAB;Parque Batlle, Villa Dolores;Primario;822.0;14.0
30/6/2024;Partido_Nacional;BBA;Castro, Mercado Modelo, Villa Española;Primario;822.0;5.0
30/6/2024;Partido_Nacional;BBB;Castro, Mercado Modelo, Villa Española;Primario;822.0;5.0
30/6/2024;Partido_Nacional;BBC;Castro, P. Castellanos;Primario;822.0;0.0
30/6/2024;Partido_Nacional;BBD;Castro, P. Castellanos;Primario;822.0;0.0
30/6/2024;Partido_Nacional;BCA;Buceo;Primario;822.0;19.0
30/6/2024;Partido_Nacional;BCB;Unión;Primario;822.0;5.0
30/6/2024;Partido_Nacional;BCC;Malvín - Punta Gorda;Primario;822.0;23.0
30/6/2024;Partido_Nacional;BCD;Carrasco Norte, Bañados de Carrasco;Primario;822.0;34.0
30/6/2024;Partido_Nacional;BCE;Unión;Primario;822.0;3.0
30/6/2024;Partido_Nacional;BCF;Carrasco;Primario;822.0;3.0
30/6/2024;Partido_Nacional;BCG;Malvín Norte - Las Canteras;Primario;822.0;2.0
30/6/2024;Partido_Nacional;BDA;Ituzaingó - Jardines del Hipódromo;Primario;822.0;7.0
30/6/2024;Partido_Nacional;BDB;Flor de Maroñas - Maroñas;Primario;822.0;3.0
30/6/2024;Partido_Nacional;BDC;Villa García - Punta de Rieles;Primario;822.0;10.0
30/6/2024;Partido_Nacional;BDD;Manga, Toledo Chico;Primario;822.0;4.0
30/6/2024;Partido_Nacional;BDE;Bella Italia;Primario;822.0;2.0
30/6/2024;Partido_Nacional;BDF;Piedras Blancas;Primario;822.0;2.0
30/6/2024;Partido_Nacional;BEA;Aguada;Primario;822.0;4.0
30/6/2024;Partido_Nacional;BEB;Aguada;Primario;822.0;2.0
30/6/2024;Partido_Nacional;BFA;Aguada;Primario;822.0;12.0
30/6/2024;Partido_Nacional;BFB;Aguada;Primario;822.0;1.0
30/6/2024;Partido_Nacional;BGA;Aguada;Primario;822.0;5.0
30/6/2024;Partido_Nacional;BGB;Aguada;Primario;822.0;0.0
30/6/2024;Partido_Nacional;BHA;Aguada;Primario;822.0;0.0
30/6/2024;Partido_Nacional;BHB;Aguada;Primario;822.0;1.0
30/6/2024;Partido_Nacional;BIA;Aguada;Primario;822.0;1.0
30/6/2024;Partido_Nacional;BIB;Reducto;Primario;822.0;0.0
30/6/2024;Partido_Nacional;BJA;Villa Muñoz, Retiro, La Comercial;Primario;822.0;9.0
30/6/2024;Partido_Nacional;BJB;Villa Muñoz, Retiro, La Comercial;Primario;822.0;10.0
30/6/2024;Partido_Nacional;BKA;Villa Muñoz, Retiro, La Comercial;Primario;822.0;0.0
30/6/2024;Partido_Nacional;BKB;Villa Muñoz, Retiro, La Comercial;Primario;822.0;4.0
30/6/2024;Partido_Nacional;BLA;Jacinto Vera;Primario;822.0;4.0
30/6/2024;Partido_Nacional;BLB;Larrañaga;Primario;822.0;3.0
30/6/2024;Partido_Nacional;BMA;Atahualpa;Primario;822.0;7.0
30/6/2024;Partido_Nacional;BMB;La Figurita;Primario;822.0;4.0
30/6/2024;Partido_Nacional;BNA;Brazo Oriental, Aires Puros;Primario;822.0;9.0
30/6/2024;Partido_Nacional;BNB;Cerrito;Primario;822.0;18.0
30/6/2024;Partido_Nacional;BNC;Cerrito;Primario;822.0;3.0
30/6/2024;Partido_Nacional;BOA;Casavalle, Las Acacias;Primario;822.0;5.0
30/6/2024;Partido_Nacional;BOB;Manga;Primario;822.0;3.0
30/6/2024;Partido_Nacional;BPA;Capurro, Bella Vista;Primario;822.0;8.0
30/6/2024;Partido_Nacional;BPB;Capurro, Bella Vista;Primario;822.0;1.0
30/6/2024;Partido_Nacional;BQA;Prado, Nueva Savona;Primario;822.0;8.0
30/6/2024;Partido_Nacional;BQB;Reducto;Primario;822.0;9.0
30/6/2024;Partido_Nacional;BRA;Lezica, Melilla;Primario;822.0;14.0
30/6/2024;Partido_Nacional;BRB;Colón;Primario;822.0;4.0
30/6/2024;Partido_Nacional;BRC;Manga, Toledo Chico;Primario;822.0;1.0
30/6/2024;Partido_Nacional;BSA;Cerro, La Paloma, Tomkinson;Primario;822.0;3.0
30/6/2024;Partido_Nacional;BSB;Cerro, La Paloma, Tomkinson;Primario;822.0;1.0
30/6/2024;Partido_Nacional;BTA;Cerro, La Paloma, Tomkinson;Primario;822.0;8.0
30/6/2024;Partido_Nacional;BTB;Casabó, Pajas Blancas;Primario;822.0;10.0
30/6/2024;Partido_Nacional;BTC;Casabó, Pajas Blancas;Primario;822.0;0.0
30/6/2024;Partido_Nacional;BTD;Casabó, Pajas Blancas;Primario;822.0;0.0
30/6/2024;Partido_Nacional;BUA;La Teja, Tres Ombúes, Victoria;Primario;822.0;3.0
30/6/2024;Partido_Nacional;BUB;La Teja, Tres Ombúes, Victoria;Primario;822.0;2.0
30/6/2024;Partido_Nacional;BVA;Belvedere;Primario;822.0;3.0
30/6/2024;Partido_Nacional;BVB;Belvedere;Primario;822.0;3.0
30/6/2024;Partido_Nacional;BVC;Nuevo París;Primario;822.0;0.0
30/6/2024;Partido_Nacional;BXA;Playa la Colorada ( Pajas Blancas al nor;Primario;822.0;0.0
30/6/2024;Partido_Nacional;BXB;Santiago Vázquez- Los Boulevares - Paso;Primario;822.0;4.0
30/6/2024;Partido_Nacional;BXC;Paso de la Arena;Primario;822.0;0.0
30/6/2024;Partido_Nacional;BZA;Sayago, Conciliación;Primario;822.0;4.0
30/6/2024;Partido_Nacional;BZB;Peñarol, Lavalleja, Paso de las Duranas;Primario;822.0;12.0
30/6/2024;Partido_Nacional;BZC;Peñarol, Lavalleja, Paso de las Duranas;Primario;822.0;13.0
30/6/2024;Partido_Nacional;AAA;Ciudad Vieja;Primario;897.0;6.0
30/6/2024;Partido_Nacional;AAB;Ciudad Vieja;Primario;897.0;0.0
30/6/2024;Partido_Nacional;ABA;Ciudad Vieja (norte);Primario;897.0;0.0
30/6/2024;Partido_Nacional;ACA;Rambla (zona Sur);Primario;897.0;3.0
30/6/2024;Partido_Nacional;ACB;Ciudad Vieja;Primario;897.0;0.0
30/6/2024;Partido_Nacional;ADA;Rambla (zona sur);Primario;897.0;0.0
30/6/2024;Partido_Nacional;AEA;Plaza Independencia (norte, ady.);Primario;897.0;1.0
30/6/2024;Partido_Nacional;AEB;Plaza Independencia (norte, rambla portu;Primario;897.0;1.0
30/6/2024;Partido_Nacional;AFA;Centro;Primario;897.0;2.0
30/6/2024;Partido_Nacional;AGA;Barrio Sur;Primario;897.0;1.0
30/6/2024;Partido_Nacional;AGB;Centro;Primario;897.0;0.0
30/6/2024;Partido_Nacional;AHA;Centro;Primario;897.0;0.0
30/6/2024;Partido_Nacional;AHB;Barrio Sur;Primario;897.0;0.0
30/6/2024;Partido_Nacional;AIA;Centro;Primario;897.0;2.0
30/6/2024;Partido_Nacional;AIB;Centro;Primario;897.0;0.0
30/6/2024;Partido_Nacional;AJA;Centro;Primario;897.0;0.0
30/6/2024;Partido_Nacional;AJB;Centro;Primario;897.0;0.0
30/6/2024;Partido_Nacional;AKA;Barrio Sur;Primario;897.0;8.0
30/6/2024;Partido_Nacional;AKB;Barrio Sur;Primario;897.0;1.0
30/6/2024;Partido_Nacional;ALA;Centro;Primario;897.0;1.0
30/6/2024;Partido_Nacional;ALB;Centro;Primario;897.0;0.0
30/6/2024;Partido_Nacional;AMA;Cordón;Primario;897.0;2.0
30/6/2024;Partido_Nacional;AMB;Cordón;Primario;897.0;0.0
30/6/2024;Partido_Nacional;ANA;Cordón;Primario;897.0;1.0
30/6/2024;Partido_Nacional;ANB;Cordón;Primario;897.0;0.0
30/6/2024;Partido_Nacional;AOA;Centro;Primario;897.0;0.0
30/6/2024;Partido_Nacional;AOB;Centro;Primario;897.0;0.0
30/6/2024;Partido_Nacional;APA;Palermo;Primario;897.0;2.0
30/6/2024;Partido_Nacional;APB;Palermo;Primario;897.0;0.0
30/6/2024;Partido_Nacional;AQA;Parque Rodó;Primario;897.0;1.0
30/6/2024;Partido_Nacional;AQB;Parque Rodó;Primario;897.0;0.0
30/6/2024;Partido_Nacional;ARA;Cordón;Primario;897.0;6.0
30/6/2024;Partido_Nacional;ARB;Cordón;Primario;897.0;2.0
30/6/2024;Partido_Nacional;ASA;Cordón;Primario;897.0;1.0
30/6/2024;Partido_Nacional;ASB;Cordón;Primario;897.0;0.0
30/6/2024;Partido_Nacional;ATA;Cordón;Primario;897.0;4.0
30/6/2024;Partido_Nacional;ATB;Tres Cruces;Primario;897.0;4.0
30/6/2024;Partido_Nacional;AUA;La Blanqueada;Primario;897.0;1.0
30/6/2024;Partido_Nacional;AUB;La Blanqueada;Primario;897.0;1.0
30/6/2024;Partido_Nacional;AVA;Cordón;Primario;897.0;4.0
30/6/2024;Partido_Nacional;AVB;Parque Rodó;Primario;897.0;4.0
30/6/2024;Partido_Nacional;AXA;Pocitos;Primario;897.0;16.0
